Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
03-09-2010,WIPRO,EQ,403.45,407.2,407.2,398.25,401.2,401.3,401.24,696142,2.79319E+13,,347608,0.4993
06-09-2010,WIPRO,EQ,401.3,402,407.75,401.35,403.65,405.25,404.33,1119657,4.52706E+13,,808910,0.7225
07-09-2010,WIPRO,EQ,405.25,406.95,409.65,403.15,407,408.25,406.02,1581728,6.42215E+13,,1097898,0.6941
08-09-2010,WIPRO,EQ,408.25,407.8,415.65,403.5,411,410.55,410.82,1355859,5.57015E+13,,521976,0.385
09-09-2010,WIPRO,EQ,410.55,411,413.55,405.75,408.15,408,408.55,1039049,4.24499E+13,,654341,0.6297
13-09-2010,WIPRO,EQ,408,410,412,400.6,404,403.2,405.28,1499094,6.07553E+13,,912185,0.6085
14-09-2010,WIPRO,EQ,403.2,405,419.7,403.8,419.35,417.9,413.23,1577855,6.52021E+13,,603570,0.3825
15-09-2010,WIPRO,EQ,417.9,419,429.55,418.6,427,428.05,426.88,1954121,8.34182E+13,,959530,0.491
16-09-2010,WIPRO,EQ,428.05,429,431.9,421.6,424.05,423.45,426.34,1537194,6.55364E+13,,720834,0.4689
17-09-2010,WIPRO,EQ,423.45,425,430.75,418.1,419,420.25,423,931203,3.93898E+13,,550400,0.5911
20-09-2010,WIPRO,EQ,420.25,422,426,417.7,421.35,420.35,421.24,972372,4.09605E+13,,650593,0.6691
21-09-2010,WIPRO,EQ,420.35,422,437.4,422,436.15,435.3,431.94,2499589,1.07968E+14,,1166908,0.4668
22-09-2010,WIPRO,EQ,435.3,436,444.8,430.5,437.6,439.65,438.58,2517678,1.10421E+14,,1282347,0.5093
23-09-2010,WIPRO,EQ,439.65,439.5,445,433,442.8,443.15,440.39,1701184,7.49182E+13,,1007900,0.5925
24-09-2010,WIPRO,EQ,443.15,444,450,438.3,446,447.05,444.09,1465925,6.50998E+13,,818674,0.5585
27-09-2010,WIPRO,EQ,447.05,448.3,452,442.95,445.6,444.6,447.19,1018255,4.55355E+13,,521671,0.5123
28-09-2010,WIPRO,EQ,444.6,444.6,450,438,442,441.5,443.82,971361,4.31113E+13,,403215,0.4151
29-09-2010,WIPRO,EQ,441.5,441.5,450.2,437.5,441.5,442.35,442.7,1115818,4.9397E+13,,534505,0.479
30-09-2010,WIPRO,EQ,442.35,445,454.4,438.15,452.2,449.45,447.26,1641695,7.34268E+13,,1072238,0.6531
01-10-2010,WIPRO,EQ,449.45,448,462.95,446,461.4,461.7,458.48,2010238,9.21663E+13,,975606,0.4853
04-10-2010,WIPRO,EQ,461.7,464,472,461.05,463.2,464.3,468.13,1495178,6.99936E+13,,883504,0.5909
05-10-2010,WIPRO,EQ,464.3,463.35,467.5,459.55,460.2,461.1,463.02,780545,3.61411E+13,,398492,0.5105
06-10-2010,WIPRO,EQ,461.1,464,469.95,461.25,465.3,464.9,465.56,508408,2.36696E+13,,206675,0.4065
07-10-2010,WIPRO,EQ,464.9,465,466,456.4,459,457.7,460.7,805728,3.71199E+13,,402064,0.499
08-10-2010,WIPRO,EQ,457.7,459.05,468,454,462.5,462.5,461.71,1002488,4.62861E+13,,497665,0.4964
11-10-2010,WIPRO,EQ,462.5,460.6,468.65,459.6,463.1,463.65,462.57,486194,2.249E+13,,245919,0.5058
12-10-2010,WIPRO,EQ,463.65,466,472,460.1,461,463.45,466.2,1403407,6.54275E+13,,569148,0.4055
13-10-2010,WIPRO,EQ,463.45,462,486.95,462,484,483.4,474.8,2631940,1.24965E+14,,1296568,0.4926
14-10-2010,WIPRO,EQ,483.4,488,500,483.35,494,490.45,492.14,2415464,1.18875E+14,,982369,0.4067
15-10-2010,WIPRO,EQ,490.45,492,499.75,470.1,471,473.45,480.24,2034277,9.76939E+13,,963428,0.4736
18-10-2010,WIPRO,EQ,473.45,473.1,475,461.25,468.35,467.85,466.93,2591954,1.21026E+14,,1487861,0.574
19-10-2010,WIPRO,EQ,467.85,471,476.95,461,463.1,464.5,467.01,957381,4.47104E+13,,392805,0.4103
20-10-2010,WIPRO,EQ,464.5,461,472.5,460,463.35,464,466.53,761998,3.55496E+13,,307079,0.403
21-10-2010,WIPRO,EQ,464,468,472.35,460,469,470.15,467.81,951384,4.45063E+13,,349096,0.3669
22-10-2010,WIPRO,EQ,470.15,463.7,463.7,444.15,450,448.9,449.79,3863860,1.73791E+14,,1864427,0.4825
25-10-2010,WIPRO,EQ,448.9,446.5,450,425.65,430,430.35,432.46,4624296,1.99982E+14,,2957457,0.6395
26-10-2010,WIPRO,EQ,430.35,426.05,438.75,425.7,429.3,430.4,432.23,4866010,2.10324E+14,,3272384,0.6725
27-10-2010,WIPRO,EQ,430.4,433,437.45,426.4,432.15,430.75,431.56,1227270,5.29643E+13,,525979,0.4286
28-10-2010,WIPRO,EQ,430.75,435,436,421.5,429.35,427.05,428.21,3366488,1.44156E+14,,2146517,0.6376
29-10-2010,WIPRO,EQ,427.05,429.5,430,415,419,419.75,421.77,970170,4.09185E+13,,451846,0.4657
01-11-2010,WIPRO,EQ,419.75,428,428,422.05,425,423.7,425.08,984965,4.18694E+13,,645324,0.6552
02-11-2010,WIPRO,EQ,423.7,425.05,436.6,422.5,434.95,433.85,429.94,1442069,6.20008E+13,,839994,0.5825
03-11-2010,WIPRO,EQ,433.85,436.15,438.45,431.5,436.4,434.7,435.68,1031618,4.49458E+13,,465501,0.4512
04-11-2010,WIPRO,EQ,434.7,439,440,435,436.95,436.75,437.5,693243,3.03296E+13,,329140,0.4748
05-11-2010,WIPRO,EQ,436.75,439,441.9,437.1,437.85,438.05,438.73,137610,6.03742E+12,,72533,0.5271
08-11-2010,WIPRO,EQ,438.05,441.5,441.5,430,430.25,431.2,432.76,684838,2.96372E+13,,426548,0.6228
09-11-2010,WIPRO,EQ,431.2,432.7,436.7,426.25,431.3,431.65,432.35,919005,3.97336E+13,,578224,0.6292
10-11-2010,WIPRO,EQ,431.65,435,439,432,436.5,436.55,436.18,982088,4.28371E+13,,477014,0.4857
11-11-2010,WIPRO,EQ,436.55,436,438.9,427.6,429.45,428.65,432.54,336637,1.45608E+13,,168370,0.5002
12-11-2010,WIPRO,EQ,428.65,432,432,422.1,423.2,425.2,426.79,604855,2.58146E+13,,335563,0.5548
15-11-2010,WIPRO,EQ,425.2,422.55,437.2,419.05,432.45,433.2,431.94,1017134,4.39337E+13,,483303,0.4752
16-11-2010,WIPRO,EQ,433.2,435.8,435.8,417.1,420.7,421.75,423.04,1048384,4.43512E+13,,643503,0.6138
18-11-2010,WIPRO,EQ,421.75,427.9,427.9,415.25,418.45,418.4,418.88,1142118,4.78411E+13,,693435,0.6071
19-11-2010,WIPRO,EQ,418.4,421,421,397.5,399.35,400.85,408.53,1114491,4.55305E+13,,767857,0.689
22-11-2010,WIPRO,EQ,400.85,405,420,400.85,417.55,418.3,414.8,2119945,8.79346E+13,,1448836,0.6834
23-11-2010,WIPRO,EQ,418.3,417,422,407.5,418.3,417.05,415.83,1637555,6.80949E+13,,976962,0.5966
24-11-2010,WIPRO,EQ,417.05,418,418,406.1,411,409.7,411.36,655424,2.69617E+13,,294171,0.4488
25-11-2010,WIPRO,EQ,409.7,410.5,421,399.1,404,406.25,411.25,1968824,8.09672E+13,,1230123,0.6248
26-11-2010,WIPRO,EQ,406.25,407,412,398.5,406.3,407.5,407.23,1161380,4.72954E+13,,613536,0.5283
29-11-2010,WIPRO,EQ,407.5,410.8,421,408,418,417.75,416.07,1128688,4.69616E+13,,663178,0.5876
30-11-2010,WIPRO,EQ,417.75,417,424.7,412.25,418.5,419.6,419.7,2061588,8.65245E+13,,1444261,0.7006
01-12-2010,WIPRO,EQ,419.6,421,421.75,412.15,415.8,414.7,415.3,1756960,7.29665E+13,,1242504,0.7072
02-12-2010,WIPRO,EQ,414.7,421,431.4,417.75,424.2,426.05,425.37,3016637,1.28319E+14,,1729998,0.5735
03-12-2010,WIPRO,EQ,426.05,425,433.7,424,429.45,427.6,429.51,1631236,7.0063E+13,,866430,0.5311
06-12-2010,WIPRO,EQ,427.6,430,436.6,428.9,430.55,430.65,433.56,1362630,5.90777E+13,,861675,0.6324
07-12-2010,WIPRO,EQ,430.65,432,437,431.95,435,434.95,434.78,851123,3.70052E+13,,476897,0.5603
08-12-2010,WIPRO,EQ,434.95,436.7,439.95,432,435.5,435.3,435.59,1450105,6.31656E+13,,697911,0.4813
09-12-2010,WIPRO,EQ,435.3,435,441.85,431,436.4,437.1,437.75,1532958,6.71049E+13,,874386,0.5704
10-12-2010,WIPRO,EQ,437.1,437,453.9,433.05,449,450.95,445.02,2211164,9.84012E+13,,1314305,0.5944
13-12-2010,WIPRO,EQ,450.95,453,453,438.1,448.7,448.15,444.71,1696062,7.54261E+13,,854686,0.5039
14-12-2010,WIPRO,EQ,448.15,449.9,456.65,444.9,454.95,454.4,450.3,1703288,7.6699E+13,,946888,0.5559
15-12-2010,WIPRO,EQ,454.4,452.1,459.5,451,459,458.4,455.95,1498877,6.83412E+13,,977286,0.652
16-12-2010,WIPRO,EQ,458.4,458.7,475.5,457.15,469.8,470.05,468.79,3230286,1.51433E+14,,1929764,0.5974
20-12-2010,WIPRO,EQ,470.05,465.1,480,462.75,476,477.6,473.5,2373177,1.12371E+14,,1421898,0.5992
21-12-2010,WIPRO,EQ,477.6,480,494.8,479.25,484.2,485.5,488.69,3991741,1.95071E+14,,2681946,0.6719
22-12-2010,WIPRO,EQ,485.5,482,484.85,473.85,477.8,477.3,478.36,1086154,5.19569E+13,,565249,0.5204
23-12-2010,WIPRO,EQ,477.3,482,486.7,476.75,480,479.5,479.97,1310608,6.29055E+13,,720068,0.5494
24-12-2010,WIPRO,EQ,479.5,470,486.45,470,482,483.45,483.33,1229117,5.94071E+13,,716170,0.5827
27-12-2010,WIPRO,EQ,483.45,480.1,486.7,480.1,484,485.1,485.41,932068,4.52431E+13,,635902,0.6822
28-12-2010,WIPRO,EQ,485.1,485,496.25,485,491.4,491.35,492.16,1598981,7.86955E+13,,985202,0.6161
29-12-2010,WIPRO,EQ,491.35,491,492.1,486.05,488.55,488.5,487.94,647487,3.15936E+13,,264270,0.4081
30-12-2010,WIPRO,EQ,488.5,490,495,485.45,492.7,489.95,491.98,2742160,1.34908E+14,,1695820,0.6184
31-12-2010,WIPRO,EQ,489.95,488.05,493.65,486,491,491.25,490.23,791645,3.8809E+13,,494075,0.6241
03-01-2011,WIPRO,EQ,491.25,496.8,496.8,482.3,483.25,483.05,486.73,978985,4.76499E+13,,657874,0.672
04-01-2011,WIPRO,EQ,483.05,484.1,489.9,483.1,483.9,484.65,486.67,1454621,7.07921E+13,,936912,0.6441
05-01-2011,WIPRO,EQ,484.65,482.55,490.8,481,487,485.65,486.64,1394192,6.78475E+13,,968565,0.6947
06-01-2011,WIPRO,EQ,485.65,484.35,489.95,477.2,488,486.35,484.53,1179681,5.71592E+13,,790169,0.6698
07-01-2011,WIPRO,EQ,486.35,486.1,492.15,473.25,475,476.95,480.84,1328575,6.38837E+13,,793388,0.5972
10-01-2011,WIPRO,EQ,476.95,474.8,475.9,460.7,462.35,464.6,466.34,1649284,7.69121E+13,,1066590,0.6467
11-01-2011,WIPRO,EQ,464.6,461.2,475,455.25,469.2,467.45,466.15,1651901,7.70042E+13,,839338,0.5081
12-01-2011,WIPRO,EQ,467.45,472.65,472.65,457,470,467.7,465.72,1222762,5.69464E+13,,742478,0.6072
13-01-2011,WIPRO,EQ,467.7,461.5,474.2,447.3,452.85,453.55,463.2,2290068,1.06076E+14,,1301334,0.5683
14-01-2011,WIPRO,EQ,453.55,451.25,468,451.25,462.05,463.1,463.58,1978448,9.17179E+13,,1163176,0.5879
17-01-2011,WIPRO,EQ,463.1,460.1,473,456.55,468.55,466.75,467.17,1174264,5.4858E+13,,550704,0.469
18-01-2011,WIPRO,EQ,466.75,471.2,484,471.2,479.1,478.55,479.35,1519718,7.28474E+13,,868945,0.5718
19-01-2011,WIPRO,EQ,478.55,477,481.95,472.1,477.8,476.1,476.51,1452931,6.92332E+13,,929041,0.6394
20-01-2011,WIPRO,EQ,476.1,474.85,482.15,465.5,478,477.5,476.96,1747370,8.33434E+13,,1074219,0.6148
21-01-2011,WIPRO,EQ,477.5,466,466,454.5,456.5,455.95,458.77,3910042,1.79382E+14,,1893631,0.4843
24-01-2011,WIPRO,EQ,455.95,453.2,454,435.5,444,443.9,446.08,2389317,1.06582E+14,,1405644,0.5883
25-01-2011,WIPRO,EQ,443.9,448,451.75,433.25,444.1,446.9,443.82,2185153,9.69811E+13,,1051467,0.4812
27-01-2011,WIPRO,EQ,446.9,450,450,434.05,443,438.65,438.91,2961526,1.29985E+14,,2033068,0.6865
28-01-2011,WIPRO,EQ,438.65,443.9,444.9,435.6,437.9,437.6,440.34,1622191,7.14318E+13,,857009,0.5283
31-01-2011,WIPRO,EQ,437.6,425,446.9,424.6,441.3,438.1,436.31,1694934,7.39516E+13,,976213,0.576
01-02-2011,WIPRO,EQ,438.1,438.6,444,423,426.3,429.35,428.96,1531420,6.56913E+13,,757209,0.4944
02-02-2011,WIPRO,EQ,429.35,431.7,442.3,430,436.15,437.85,437.81,1278427,5.59707E+13,,803435,0.6285
03-02-2011,WIPRO,EQ,437.85,437.2,444.9,431.55,441,442,441.1,1700271,7.49983E+13,,949272,0.5583
04-02-2011,WIPRO,EQ,442,441.5,444.05,430,438,436.7,437.38,1688294,7.38426E+13,,1107925,0.6562
07-02-2011,WIPRO,EQ,436.7,435.75,440.95,425,425.45,426.9,429.2,1409226,6.04841E+13,,856836,0.608
08-02-2011,WIPRO,EQ,426.9,428,431.35,421,423.9,425.75,426.13,1423375,6.06537E+13,,931427,0.6544
09-02-2011,WIPRO,EQ,425.75,425.25,431,418.05,424,424.1,425.89,1269726,5.4076E+13,,750844,0.5913
10-02-2011,WIPRO,EQ,424.1,424,425.1,415.05,419.15,417.95,419.33,1163105,4.8773E+13,,570932,0.4909
11-02-2011,WIPRO,EQ,417.95,414.05,423.5,407.5,419.15,420.25,414.93,1690910,7.01607E+13,,1082311,0.6401
14-02-2011,WIPRO,EQ,420.25,421.5,427.8,416.1,424,424.4,423.46,1431185,6.06046E+13,,794130,0.5549
15-02-2011,WIPRO,EQ,424.4,425,427.4,417,424.65,425.45,423.67,1085948,4.60085E+13,,596281,0.5491
16-02-2011,WIPRO,EQ,425.45,421.55,439.8,421,436.95,437.15,430.06,1527422,6.56876E+13,,914246,0.5986
17-02-2011,WIPRO,EQ,437.15,439.95,439.95,428.6,433,432.05,433.15,1135111,4.91674E+13,,720738,0.6349
18-02-2011,WIPRO,EQ,432.05,432.9,441.7,430,434.65,432.7,437.31,1005527,4.39728E+13,,431989,0.4296
21-02-2011,WIPRO,EQ,432.7,433.15,453.7,433.15,453.6,451.05,446.21,1846690,8.24019E+13,,926441,0.5017
22-02-2011,WIPRO,EQ,451.05,450,460,435.2,451,444.8,449.99,1761810,7.92798E+13,,646877,0.3672
23-02-2011,WIPRO,EQ,444.8,445.3,445.9,433.4,434,436.8,439.63,1109643,4.87835E+13,,683512,0.616
24-02-2011,WIPRO,EQ,436.8,431,440.8,422.1,428.8,427.15,431.62,2243205,9.6821E+13,,1524072,0.6794
25-02-2011,WIPRO,EQ,427.15,432.75,435.7,423.1,432.2,433.05,431.6,1604694,6.9258E+13,,854273,0.5324
28-02-2011,WIPRO,EQ,433.05,434,450.8,432.65,437.1,438.2,441.44,1818157,8.02612E+13,,1035254,0.5694
01-03-2011,WIPRO,EQ,438.2,440,445,433,443.2,443.45,440.44,1292806,5.69407E+13,,551009,0.4262
03-03-2011,WIPRO,EQ,443.45,435,445.9,435,444.65,444.3,441.43,1622884,7.16388E+13,,854132,0.5263
04-03-2011,WIPRO,EQ,444.3,448,452.4,440,442,441.4,445.2,737330,3.28261E+13,,250970,0.3404
07-03-2011,WIPRO,EQ,441.4,437.55,449.5,436.15,449.1,447.25,442.05,856221,3.78496E+13,,395635,0.4621
08-03-2011,WIPRO,EQ,447.25,449.5,452,445.15,448.3,449,449.34,1054306,4.73742E+13,,615599,0.5839
09-03-2011,WIPRO,EQ,449,448,453.15,443.55,449.9,450.95,448.47,711523,3.19096E+13,,343794,0.4832
10-03-2011,WIPRO,EQ,450.95,449,456,445.5,454,454.8,450.94,1137431,5.12907E+13,,768477,0.6756
11-03-2011,WIPRO,EQ,454.8,450.55,456.7,446.3,447.3,449.3,451.56,1456256,6.57587E+13,,892821,0.6131
14-03-2011,WIPRO,EQ,449.3,445,457.8,445,455.35,456.25,452.77,1303060,5.89983E+13,,836686,0.6421
15-03-2011,WIPRO,EQ,456.25,445,457,440.2,443.25,442.4,445.2,1053767,4.6914E+13,,505162,0.4794
16-03-2011,WIPRO,EQ,442.4,445,449,441.3,445.9,445.4,444.59,1026428,4.5634E+13,,588909,0.5737
17-03-2011,WIPRO,EQ,445.4,439.1,446.5,439.1,443,443.45,443.86,586012,2.60107E+13,,337918,0.5766
18-03-2011,WIPRO,EQ,443.45,444,446.3,434.45,441,439.9,438.55,910247,3.99193E+13,,520509,0.5718
21-03-2011,WIPRO,EQ,439.9,441,445,431.4,431.65,433.9,438.24,1075515,4.71335E+13,,631587,0.5872
22-03-2011,WIPRO,EQ,433.9,436.6,439,433,433.9,434.4,435.7,262430,1.14342E+13,,74612,0.2843
23-03-2011,WIPRO,EQ,434.4,434.4,439.9,432,437.9,436.6,436.4,475242,2.07395E+13,,232399,0.489
24-03-2011,WIPRO,EQ,436.6,437.6,445.65,437.6,439.65,439.65,441.92,926915,4.09619E+13,,494928,0.534
25-03-2011,WIPRO,EQ,439.65,447.45,458.65,443.85,456.6,455.9,452.52,2296793,1.03935E+14,,1578956,0.6875
28-03-2011,WIPRO,EQ,455.9,453.55,464.15,453.55,463.3,461.9,460.17,1764812,8.12107E+13,,1322426,0.7493
29-03-2011,WIPRO,EQ,461.9,461.5,467.4,461,462.55,463.5,464.09,1445036,6.7062E+13,,925609,0.6405
30-03-2011,WIPRO,EQ,463.5,462.55,475,462.55,469.95,472.85,471.07,935927,4.40884E+13,,541499,0.5786
31-03-2011,WIPRO,EQ,472.85,471.15,484.7,467,476,480.2,476.7,3176324,1.51414E+14,,1919023,0.6042
01-04-2011,WIPRO,EQ,480.2,477,479.6,470,475.05,476.05,473.39,703638,3.33098E+13,,414818,0.5895
04-04-2011,WIPRO,EQ,476.05,480,490,479.25,481,481,482.62,2183439,1.05378E+14,,1460083,0.6687
05-04-2011,WIPRO,EQ,481,482.3,485,472.05,481.35,481,477.14,1454812,6.94155E+13,,790755,0.5435
06-04-2011,WIPRO,EQ,481,479.6,483.35,461.5,464.95,465.95,470.12,1692622,7.95736E+13,,905125,0.5347
07-04-2011,WIPRO,EQ,465.95,464.95,473.75,458.65,473,472.45,467.24,1101813,5.14807E+13,,499509,0.4534
08-04-2011,WIPRO,EQ,472.45,470.85,472,460.1,465,465.55,464.22,938885,4.35851E+13,,434137,0.4624
11-04-2011,WIPRO,EQ,465.55,465,465,456.55,460.25,460,459.9,988211,4.54478E+13,,640652,0.6483
13-04-2011,WIPRO,EQ,460,455,474.5,455,472.45,472.4,466.9,1812317,8.46172E+13,,1279324,0.7059
15-04-2011,WIPRO,EQ,472.4,468,472,448,448.5,449.8,452.91,2063220,9.34453E+13,,1046962,0.5074
18-04-2011,WIPRO,EQ,449.8,450.1,455,444,445,445.4,449.03,1231504,5.52976E+13,,721554,0.5859
19-04-2011,WIPRO,EQ,445.4,444,451.8,439.5,451,449.55,445.73,639452,2.85023E+13,,237092,0.3708
20-04-2011,WIPRO,EQ,449.55,452,465.8,452,461.25,463.65,459.19,1438610,6.60597E+13,,893289,0.6209
21-04-2011,WIPRO,EQ,463.65,462.55,471.7,460.1,463.05,463.15,468.58,1788384,8.37995E+13,,991221,0.5543
25-04-2011,WIPRO,EQ,463.15,464,468.4,460.65,467.05,466.2,464.25,450333,2.09065E+13,,207995,0.4619
26-04-2011,WIPRO,EQ,466.2,465,467.8,454.05,464.4,464.7,460.76,724505,3.33822E+13,,277752,0.3834
27-04-2011,WIPRO,EQ,464.7,448.8,454.7,444.4,450.15,451.1,449.72,4569198,2.05484E+14,,1781690,0.3899
28-04-2011,WIPRO,EQ,451.1,454,454.8,445,447,446.6,447.9,1558580,6.98086E+13,,897648,0.5759
29-04-2011,WIPRO,EQ,446.6,446,451.65,444.15,450,450.3,449.19,863520,3.87884E+13,,509557,0.5901
02-05-2011,WIPRO,EQ,450.3,450,453.9,443,446,447.6,446.89,539401,2.41056E+13,,276054,0.5118
03-05-2011,WIPRO,EQ,447.6,445,449.9,433,433.8,436.65,442.65,817493,3.61862E+13,,464575,0.5683
04-05-2011,WIPRO,EQ,436.65,438.35,440.8,428,435.45,437,434.05,939570,4.07817E+13,,475363,0.5059
05-05-2011,WIPRO,EQ,437,436,438.7,428,436,432.5,432.62,1340012,5.79718E+13,,831326,0.6204
06-05-2011,WIPRO,EQ,432.5,437,452.9,435.2,440.65,442.45,441.75,1228754,5.42807E+13,,725164,0.5902
09-05-2011,WIPRO,EQ,442.45,440.55,442.5,435.2,436.5,436.15,437.63,287835,1.25965E+13,,124241,0.4316
10-05-2011,WIPRO,EQ,436.15,435.1,442.45,432.2,436.45,436.3,437.47,361611,1.58195E+13,,78006,0.2157
11-05-2011,WIPRO,EQ,436.3,439.9,442.9,435.25,436,439.15,439.78,702219,3.0882E+13,,389871,0.5552
12-05-2011,WIPRO,EQ,439.15,434.15,439.8,431.6,431.6,433.3,435.56,524830,2.28594E+13,,298117,0.568
13-05-2011,WIPRO,EQ,433.3,433,445.2,432.5,443,442.55,442.29,1182663,5.23079E+13,,773768,0.6543
16-05-2011,WIPRO,EQ,442.55,444.7,444.7,435.15,440,439.95,439.01,748683,3.28679E+13,,470656,0.6286
17-05-2011,WIPRO,EQ,439.95,437.2,443.7,434.3,438,437.5,436.72,786055,3.4329E+13,,561372,0.7142
18-05-2011,WIPRO,EQ,437.5,438,450,438,445,446.15,447.07,873244,3.90397E+13,,448277,0.5133
19-05-2011,WIPRO,EQ,446.15,448.6,448.6,440.2,444,442.8,443.17,284897,1.26259E+13,,129503,0.4546
20-05-2011,WIPRO,EQ,442.8,446.8,448.85,440.5,448.5,447.35,445.96,372881,1.66289E+13,,171254,0.4593
23-05-2011,WIPRO,EQ,447.35,440,442,435,440.25,440.05,439.04,336306,1.47652E+13,,153035,0.455
24-05-2011,WIPRO,EQ,440.05,438.55,444.95,438.55,439.5,439.9,440.98,706846,3.11707E+13,,458757,0.649
25-05-2011,WIPRO,EQ,439.9,442,442,430.55,436,435.6,435.79,950874,4.14382E+13,,651211,0.6849
26-05-2011,WIPRO,EQ,435.6,437.1,439.85,432.75,434,434.9,435.66,1706769,7.43563E+13,,1194275,0.6997
27-05-2011,WIPRO,EQ,434.9,433.1,444.7,433.1,442.7,442.05,440.02,597057,2.62716E+13,,347814,0.5825
30-05-2011,WIPRO,EQ,442.05,441.55,446.65,439.65,441.45,441.8,443.98,616964,2.73917E+13,,378188,0.613
31-05-2011,WIPRO,EQ,441.8,440.4,450.5,440.4,447,446.4,447.73,1909425,8.54908E+13,,1587005,0.8311
01-06-2011,WIPRO,EQ,446.4,445.1,450.9,445.1,448.4,448.3,448.07,446583,2.001E+13,9109,200055,0.448
02-06-2011,WIPRO,EQ,448.3,445,447.45,441.3,442,442.95,443.49,619349,2.74672E+13,9419,314795,0.5083
03-06-2011,WIPRO,EQ,442.95,439,449.9,439,443,443.1,444.68,545229,2.42454E+13,12583,254440,0.4667
06-06-2011,WIPRO,EQ,443.1,442,446.95,438,444.25,445.05,442.88,390150,1.72791E+13,8377,156061,0.4
07-06-2011,WIPRO,EQ,445.05,442.5,444.5,439.55,441,440.6,441.88,941417,4.15995E+13,13766,671914,0.7137
08-06-2011,WIPRO,EQ,440.6,441.8,443.3,437.6,442,441.2,440.86,440868,1.94359E+13,12920,237636,0.539
09-06-2011,WIPRO,EQ,441.2,440.5,442.55,435.5,439,438.8,437.9,922040,4.03765E+13,26728,546128,0.5923
10-06-2011,WIPRO,EQ,438.8,437.8,442,434.1,438.5,437.45,437.89,718479,3.14615E+13,21845,391184,0.5445
13-06-2011,WIPRO,EQ,437.45,434.45,438.5,432.6,436,435.45,435.84,689026,3.00305E+13,13505,422458,0.6131
14-06-2011,WIPRO,EQ,435.45,435.5,440,435.5,436.55,436.85,438.32,456835,2.00238E+13,10779,305750,0.6693
15-06-2011,WIPRO,EQ,436.85,437,438.45,422.15,425,424.4,427.95,2074171,8.87647E+13,28798,1532693,0.7389
16-06-2011,WIPRO,EQ,424.4,422.65,423,414.75,416,416.05,417.26,1129049,4.7111E+13,31259,636864,0.5641
17-06-2011,WIPRO,EQ,416.05,413.6,418.9,408,408.3,408.85,412.33,747507,3.0822E+13,18378,370404,0.4955
20-06-2011,WIPRO,EQ,408.85,410,412.45,381.45,405.5,402.3,401.19,1829456,7.33957E+13,42680,1108941,0.6062
21-06-2011,WIPRO,EQ,402.3,402.6,405.5,395.5,402,402.4,400.94,1005952,4.03322E+13,20326,512502,0.5095
22-06-2011,WIPRO,EQ,402.4,402.6,408.95,401.5,405,403.8,404.72,836570,3.38577E+13,15421,447626,0.5351
23-06-2011,WIPRO,EQ,403.8,402.25,412,402.25,409.8,409.9,409.81,808957,3.31515E+13,19239,525341,0.6494
24-06-2011,WIPRO,EQ,409.9,409.6,425.8,408.1,424.35,424.2,419.83,1119691,4.7008E+13,21882,733945,0.6555
27-06-2011,WIPRO,EQ,424.2,422.45,428.3,418.3,422.5,422.65,423.42,892746,3.78006E+13,21082,544621,0.6101
28-06-2011,WIPRO,EQ,422.65,421.1,424,413,418.3,419.1,416.67,1311855,5.46606E+13,26109,723383,0.5514
29-06-2011,WIPRO,EQ,419.1,418.7,422.7,417.75,421,420.55,420.53,785460,3.30312E+13,12797,498546,0.6347
30-06-2011,WIPRO,EQ,420.55,422.45,424.05,411.6,417.5,417.6,416.74,1555322,6.48165E+13,24329,921466,0.5925
01-07-2011,WIPRO,EQ,417.6,423.8,424.95,418,424.2,423.15,420.89,1060783,4.46473E+13,15883,798025,0.7523
04-07-2011,WIPRO,EQ,423.15,427.7,427.7,422.3,424.3,424.4,424.72,1630436,6.92481E+13,9999,1376355,0.8442
05-07-2011,WIPRO,EQ,424.4,422.65,430.5,422.5,428.1,428,427.04,1017951,4.34703E+13,17788,584672,0.5744
06-07-2011,WIPRO,EQ,428,427.8,429.8,422.6,423.55,424.85,425.12,2508127,1.06625E+14,19887,2049334,0.8171
07-07-2011,WIPRO,EQ,424.85,424,432.4,420.05,430,431.05,426.35,893788,3.81064E+13,15806,471338,0.5273
08-07-2011,WIPRO,EQ,431.05,431,435,350,431.5,431.5,430.76,1154821,4.97455E+13,17311,607878,0.5264
11-07-2011,WIPRO,EQ,431.5,427.3,429,417.35,418.05,420.9,423.52,464736,1.96825E+13,12335,263321,0.5666
12-07-2011,WIPRO,EQ,420.9,412.5,417.65,407.6,413,414.6,411.21,1696181,6.97485E+13,23307,1025667,0.6047
13-07-2011,WIPRO,EQ,414.6,410.5,415.4,410.5,414.5,413.5,412.82,667209,2.7544E+13,20594,296091,0.4438
14-07-2011,WIPRO,EQ,413.5,411.15,414.9,410.05,412,411.5,411.67,563300,2.31896E+13,12412,178216,0.3164
15-07-2011,WIPRO,EQ,411.5,414.2,417,410.4,415.15,414.8,414.22,570160,2.36174E+13,12056,236590,0.415
18-07-2011,WIPRO,EQ,414.8,412.15,416.3,410.3,413.15,413.65,414.07,518426,2.14663E+13,11485,245848,0.4742
19-07-2011,WIPRO,EQ,413.65,414.85,417,410.65,414.75,415.2,413.33,912642,3.77226E+13,22070,533851,0.585
